semeval_id,sentiment_num,sentiment_orig,source,text,tweet_id
315658687,1,positive,Semeval-train,Fantastic Friday at NCA! School was dismissed early due to preparation for our homecoming game tonight! @jenyouben,259343463726862336
472794920,0,neutral,Semeval-train,Bloemfontein Celtic and Orlando Pirates will contest the last spot in the Semi-finals when they meet on Sunday 04... http://t.co/Il1KoFVf,263291123462709248
255360773,-1,negative,Semeval-train,How is it the dirt poor kids in 3rd world countries manage to get money to go to a show but kids in the Valley can't?,264166024692256768
233111001,1,positive,Semeval-train,Have had two very enjoyable nights of Carling Cup action with Arsenal last night and CFC this. Will QPR v Reading on Sunday live up to it..?,263771423749853184
131756896,0,neutral,Semeval-train,"I've read two very different article about Christianity and horror films today. 
http://t.co/8hTYK83n
http://t.co/1C6oyuQ5
#halloween #weird",263418028228755456
219926708,1,positive,Semeval-train,"My saturday just got BETTER, BRIGHTER and BOLDER.",252137058905255936
51854908,1,positive,Semeval-train,Another #Chelsea vs #ManchesterUnited today for the 4th round of the Carling Cup!! Don't miss out,263726997581217792
18884214,0,neutral,Semeval-train,"Alex, the female sideline commentator for Sunday night football...sounds like Kermit the Frog. How did they let you on the air?",262707915985661952
465572512,0,neutral,Semeval-train,DEPARTURE of ship: SHAM Port: ABU DHABI Time: Nov 2 2012 4:09AM (UTC) (Time of arrival/departure is the time the vessel approache...,264217895452672000
17865459,1,positive,Semeval-train,. @kyusslives may just be the ultimate face melting summer rock band. Can't wait to see them again at Soundwave,259186885044363264
23182129,1,positive,Semeval-train,@CherylCole i love you! #thatisall its me Camilla Parker Bowles remember? Lol see you Monday i hope! *fingers crossed* xxxx,213680911315775488
735753764,1,positive,Semeval-train,STAR wishes all the #students at @BrandeisU a #stressfree time registering for classes. May sage be with you @brandeis_lts,263506900858060800
154812395,1,positive,Semeval-train,May I ask what's so cool about A$ap Rocky?,263069843765469184
216182873,-1,negative,Semeval-train,"Liz is kinda dumb when it comes to men. DNA swapping isn't even bad in Port Charles, it's just called Tuesday. #GH",250987416377253888
15557414,0,neutral,Semeval-train,"With the 1st pick in the Classic Movie Lotto, Mark Bonnell selects: North by Northwest #classicmovielotto... http://t.co/93cgVeyu",264223625777934336
283173307,1,positive,Semeval-train,@Dingle_Berry19 good to hear. I'm racing saturday in New Castle at Blue Diamond. Then have a big ride day sun with one of our distributors.,258735620967505920
23182129,1,positive,Semeval-train,@CherylCole im meeting you again on Monday :) hope you remember me Camilla Parker Bowles lol im gettin a taxi again :/ love you so much Xxxx,213551200153509888
77637181,0,neutral,Semeval-train,Brackett overthrows an open Garner on 3rd down. Lions will go for it on 4th down and 1.,262247797384962048
166666099,1,positive,Semeval-train,Especially nice to have Rosedale @DCPL open in the neighborhood while NE Branch at 7th &amp; Maryland is closed for renovations.,259085020449349632
506884119,0,neutral,Semeval-train,Follow @taxslayerracing if you want to win tickets to tomorrow night's NNS race @CLTMotorSpdwy,256434655740440576
25929968,0,neutral,Semeval-train,"@HeffronLove it does! And Big Time Rush on Saturday counts for a musical, right? Haha",263668416173469696
504044319,1,positive,Semeval-train,"Happy 3rd Monthsary #Loverss! :) Salamat sa pag support ky Ate @deniessejoaquin :) All for Deniesse, All for the Love. http://t.co/fSMBsxu5",206053011410272256
384957880,0,neutral,Semeval-train,NCS Round 1: MV soccer @ Calistoga. Jags down 2-1; few minutes left in the 1st half.,263805750479044608
47749599,1,positive,Semeval-train,"@waymobomber Cool, What you like about Red Hot Shot tonight? I like Dundeel tomorrow for the Derby",264198533681397760
192978061,0,neutral,Semeval-train,@I_am_Lovedx Yea. I'm going to be in Raleigh tomorrow morning,264164543914196992
188403413,-1,negative,Semeval-train,Pretty sure he's a smarty pants lawyer and not at all new to Christianity or Christmas for that matter. It's the 25th. #dumbass,260048627605585920
19624721,-1,negative,Semeval-train,The Lorax is one of the stupidest animated movies I've ever sat through. I wasted a nap for this?,260513888460746752
35050925,0,neutral,Semeval-train,"Tomorrow night Roger Sanchez at Cielo get on the guest list here; http://t.co/LiLeHZZQ 

VIP RSVP... http://t.co/palaUgOA",246096300930654208
248007589,1,positive,Semeval-train,"@lldubs Wishin my first stop was Port Charles!!!   Only thru the DVR ""portal""!! HAPPY FRIDAY!",259274945274720256
252735338,0,neutral,Semeval-train,Get your ticket for a Detroit Red Wings Bus Trip on March 22nd against the Dallas Stars. http://t.co/F0oOYTEQ,264082281575096320
378773420,1,positive,Semeval-train,Happy #Monday! Start your week off right with a #DeltaView on the World Bank's lowered growth forecast for #China: http://t.co/sXQI2Klm,255253590493499392
791906779,0,neutral,Semeval-train,"Mosconi Cup from Monday 10th to Thursday 13th December at the York Hall, Bethnal Green, London http://t.co/H4YXeIli",263491268238245888
21736625,-1,negative,Semeval-train,"ok.. going down to Melaka tomorrow morning, with two others.. visiting fren in ICU. :(",262177650456530944
21613357,0,neutral,Semeval-train,Due to accidents/traffic my sat-nav took me through the Blackhall Tunnel instead of DartfordGot a nice drive past the Olympic Park though!,263690516183519232
163637466,0,neutral,Semeval-train,#justsayin #music Jason Vernau Live @ SET Nightclub Miami February 25th 2012: Jason Vernau is back with some swe... http://t.co/9FQ3Y9rj,227281690123444224
185915280,0,neutral,Semeval-train,"Interview with Devon Alexander ""Speed Kills"" (VIDEO)

On Tuesday Oct 16th we had the privilege of catch up with... http://t.co/L68iwwmp",258985992491507712
96623770,0,neutral,Semeval-train,"#gotohell tour starts tomorrow! Show starts at 615 at the side bar in Tallahassee. Go Radio, Paradise Fears, Stages, and Solid Gold Thunder!",264134718704988160
99549368,1,positive,Semeval-train,"So into this movie ""Good Deeds"" I may be in love with Tyler Perry....'s talent.",220796150482075648
45976534,0,neutral,Semeval-train,@GiniMartinez just scheduled it today for this Saturday! Quite possibly a day trip with no overnight stay in beautiful Covina.,263438077480022016
93876866,-1,negative,Semeval-train,Nothing says 'Fuck you' to Super Rugby than when EP Kings get relegated tomorrow. I'm waiting,259335121272975360
587356485,1,positive,Semeval-train,Looking forward to seeing all our potential 4:19 participants next Saturday for our free taster at the Joseph wright center.,244156171102076928
41524665,0,neutral,Semeval-train,"Taking a nap, by 6 or 7 pm I'm going to ABS-CBN.  5am flight tomorrow, #hasslepare!",263890098721026048
14888637,0,neutral,Semeval-train,"Hybrid icing will be used in the American Hockey League until November 19, '12. The BOG will then decide if it needs to continue. #OKCBarons",218440347422965760
576278712,0,neutral,Semeval-train,@gabebachinelo bro you going to that event at Gampel on friday?,256042552246030336
372744637,0,neutral,Semeval-train,"Indie Band Music Festival this coming Sat and Sun, Olympic Park. Listen to music  in the heart of urban nature http://t.co/fCKz16NQ",258411577236127744
243762639,-1,negative,Semeval-train,"Whitecaps vs the mighty Robbie Keane and LA Galaxy this Thursday, 7:30. Fuck training, hitting up @SinBin_Grill",263794845666136064
20091101,1,positive,Semeval-train,"I'll stop the retweets. Great screening. Big audience at L Sq. Next showing Rich Mix, our spiritual home. Awards on sat. Curzon Mayfair sun.",257981094635376640
238691023,-1,negative,Semeval-train,Big Time Rush may be considered to be just a show or a kiddie band but no one can say that they don't have talent or care about their fans!,262421642007941120
415219820,1,positive,Semeval-train,I'm taking the SAT at Bob Jones. lol I feel cool.,263853674479116288
455760959,0,neutral,Semeval-train,"This Sunday join us for ""Living in the Valley."" http://t.co/m7UJnrLo",264121253869268992
411952663,0,neutral,Semeval-train,I am gonna Meryl Streep the fuck out of this tomorrow,262047205970571264
53300334,0,neutral,Semeval-train,Taking a break from GOLDEN SUN 2! Got done with JUpiter LIghthouse &amp; getting the wings on the boat! GONNA MAPLE AGAIN!!!! :P,264029592111685632
18382918,0,neutral,Semeval-train,@Moto_494 Fall Classic at Blue Diamond that's about it for now for early Nov.,251397321227644928
117067900,1,positive,Semeval-train,@TimmyHillRacer Good luck in the NNS race tomorrow! I'll be cheering you on as always!! :),259485073278111744
70524386,1,positive,Semeval-train,"@rafvdvaart Hope you are fit for sunday, 3pts against Arsenal, better than watching the Carling Cup Final",172649481869869056
541329827,0,neutral,Semeval-train,"You may feel you're alone,
But I'm here still with you.
You can do what you dream
Just remember to listen to the rain
~by: Amy Lee",258206123360911360
352340052,1,positive,Semeval-train,Congrats to team Spleaders for winning the Kickball Tournament that was held October 6th! http://t.co/D3gwQrgI,255403512081551360
76609489,0,neutral,Semeval-train,Watching the kids movie Journey 2 Mysterious Island for the 4th time in 24 hrs. I can now recite dialogs from this movie in my sleep!,214292429480787968
300627275,1,positive,Semeval-train,@tressawill Good morning Tressa! Hope that you have a Fabulous Friday!,241503286157524992
71365101,0,neutral,Semeval-train,@Squirtwiddowson ha no problem was going to mention Edgar Davids but I won't now. Where are you sat at the game?,262131368509718528
554295062,1,positive,Semeval-train,"The sun is shining in Cornwall today, perfect for a walk in Padstow &amp; grabbing Rick Stein's Fish &amp; Chips on the way - http://t.co/yAj88n8Y",253797286264573952
95546483,0,neutral,Semeval-train,"1st Journey to the Center of the Earth, 2nd Journey to the Mysterious Island, and the 3rd??? Journey from the Earth to the Moon :))",212938977727102976
21130980,-1,negative,Semeval-train,well...i wanted to go to the black forest tomorrow and take pics of the leaves. now i'll have to take pics of the snow. #thanksweather,262196878538592256
32201318,1,positive,Semeval-train,"Doug Wead We are not out, We are Up! The fight has just begun! http://t.co/pVx72ChM Vote Ron Paul tomorrow Tuesday 5/15 in #OR &amp; #NE #peace",202196122528251904
401585816,0,neutral,Semeval-train,"Paul George with a silky smooth 1st Q
#PacerNation",263785277707915264
460420908,0,neutral,Semeval-train,"I like to think that somewhere in the mid-Atlantic, George Clooney's looking at the skies and muttering that this may be the perfect storm..",263060552954310656
228112793,0,neutral,Semeval-train,"wish I could sleep , &amp; wake up nd it be sunday .. I'm ready too get out of Greensboro!!",264028540322861056
19752186,1,positive,Semeval-train,Ok so the votes for Allstar coach are coming in tomorrow.send good energy.i really want this silly super important thing.,248992161536806912
87394010,0,neutral,Semeval-train,"India is the 132nd country out of 185 countries in the world to do business easily, by World Bank! Singapore is the 1st and 4th is USA!",261038961206652928
257193205,0,neutral,Semeval-train,Last Sunday night for the Haunted Castle and Black Forest is tonight! Come on out!,262669928698609664
308217073,1,positive,Semeval-train,AHHH! My mom said yes for me to go the A$AP Rocky concert!! Nov 8th we out! #EXCITED,263048213001535488
480055059,-1,negative,Semeval-train,"Even our power point in TOK didn't want to do anything today, so it changed the language. #Friday #TOKadventures http://t.co/uLo1SVP5",261813525259894784
325328793,0,neutral,Semeval-train,Jungle Island makes good on $2 million payment: Jungle Island made good Wednesday on its promise to the Miami Ci... http://t.co/TTyDjIQb,230806998197870592
264101588,0,neutral,Semeval-train,@joannanadin you could also try allium moly which may have or may not have been what Odysseus used to counter Circe's magic.,243453679225683968
345964231,0,neutral,Semeval-train,"This is Buffon's 122nd cap for Italy, now just 4 behind Maldini in 2nd and 14 behind the leader, Cannavaro. #Legend",245597031127728128
60866631,-1,negative,Semeval-train,"Strange Sunday Graham Richardson defending Gillard. Stating the PM did NOT plot against Rudd (as he says ""&amp; I should know"") #auspol",262357792579530752
29304238,0,neutral,Semeval-train,trying to figure how long the walk from AZ to LA is..gotta see @TheGoodMad perform nov 7th.. the bf says if i walk there he'd pick me up (;,264202044871671808
592861162,0,neutral,Semeval-train,My mom call and say that a teacher called and said that I'm going to Ritz Carlton tomorrow for some tennis shit. Anyone else going? (school),263383207976771584
821015299,0,neutral,Semeval-train,"As confirmed on tonight's episode of Monday Night Raw, CM Punk and WWE Legend Mick Foley will both captain teams heading",263152627540455424
307564259,0,neutral,Semeval-train,Oscars Well makes his debut over fences at Punchestown tomorrow. It looks as though he'll have Plan A and Darwins Fox to overcome.,263337835162128384
35178163,-1,negative,Semeval-train,"Tim Roth will be playing in a movie with Jean Dujardin. i .. can't .. ok, i may pass out now.",197826014984945664
25418063,1,positive,Semeval-train,"@KWAMEDIDIT: FRIDAY OCT 19th!!!! THE ALUMNI will be rocking Philly!!!!! FREE SHOW 
@ the Liacouras Center 7pm
CLASSIC HIP HOP!",257544455576485888
297337181,0,neutral,Semeval-train,Trey Songz will be here December 7 at the Fox Theatre,261853381256163328
563667133,1,positive,Semeval-train,Good luck to the #DunfermlineWolves players that have their Fife and Tayside trials tomorrow. Show them what you can do #itsyourtime,226222218454110208
172727366,1,positive,Semeval-train,fashion against aids H&M released tomorrow online..I want that aztec print jacket..so not me but so colourful!,195249483158786048
16902662,0,neutral,Semeval-train,Eight bookings for West Ham? Eight! That whirring sound you hear may be the late Bobby Moore etc etc...,252877964960747520
396551915,0,neutral,Semeval-train,"On Sunday watch Sarah G Live, one of Myrtle`s dream will come true - together with Melai, @MyrtleGail  will have a song number with Sarah G.",261816678214680576
77292244,1,positive,Semeval-train,"Hear keynote speaker Doug Wead this Saturday, June 16th at E2 the Event. Don't miss it! http://t.co/MXv5onSt",213277369056768000
565415251,1,positive,Semeval-train,@JamieLynnDrohan Will miss ya on the Red Carpet tomorrow!! #Nashville,263851452500410368
341167873,0,neutral,Semeval-train,"http://t.co/LBMjaAeN  Doug Wead interviewed LIVE tonight, Wed, 10pm EDT  we have link and other video Please RETWEET #ronpaul #ronpaul2012",213077329784737792
371034612,1,positive,Semeval-train,The hottest open mic is teaming up with the hottest organization in Tallahassee. You DON'T want to be left out. Join us NEXT FRIDAY 10pm!!,264160731660951552
369001092,1,positive,Semeval-train,Here's a great Bioshock Infinite trailer for those of you that need a tease while waiting for it's February... http://t.co/27u1Felh,261100999836565504
372224451,0,neutral,Semeval-train,"World Bank's ""Africa can help feed Africa"" report, 1 reason the ""Borderless 2013"" is so important: finding solutions. http://t.co/BgqSO96Y",263670714844971008
286445504,0,neutral,Semeval-train,Going to 2nd Annual Kick-Out Hate Kickball Tournament on the soccer field right now!,196599031307317248
59939938,1,positive,Semeval-train,"You know what? Goon may be a low brow comedy, but it was fun as hell. Go netflix it.",258812092801511424
398208676,0,neutral,Semeval-train,"@chuggaaconroy Hey Emile, do you have plans to LP any more 3rd Party Nintendo Console Titles, such as Fragile Dreams, Last Story, or Klonoa?",263736434706493440
41096468,0,neutral,Semeval-train,"Nascar Daytona 500 New Journal Complete Feb 19, 1978 Newspaper from the Daytona 500 Race http://t.co/UiizopGu #eBay",261062686115246080
126530399,1,positive,Semeval-train,#SkateNight Tonight 8pm Stardust Skate Center FREE b4 9:30pm Hosted by #SAAB its always fun when you rolling!!! haha x2,164827965002227712
235637838,0,neutral,Semeval-train,"Pires""For Cesc it is difficult because at
Arsenal he knew he was going to play every Saturday, was the captain of the team and a crack.''",246209679783501824
36321944,1,positive,Semeval-train,"NOVEMBER SUPER TOUR: Nov 10-11: Rockwell Ten; Nov 9, 16, 23: ABS-CBN Friday Market. Meet Super Tuyo and Friends! See you! :-)",262064776883085312
372470212,0,neutral,Semeval-train,"Original planned release date for Blue Diamond X: Oct 6. Instead, Nike drops two new Bron styles on the same day as the Rose 3 launch...",254140042010845184
247646676,0,neutral,Semeval-train,The Late-October Best Picture Oscars Predictions You've Been Waiting For:      Coverage of the Oscars has reache... http://t.co/jOeYN9RZ,261608933989433344
378836309,1,positive,Semeval-train,"My feeling about fears is, if you voice your fears, they may come true. I'm superstitious enough to believe that. - Meryl Streep",256788104885727232
318169640,1,positive,Semeval-train,highlight of my day was buying my ticket to see Ferry Corsten and Markus Schulz @ClubGlow November 10th #TranceFamily,263034787130916864
39453531,1,positive,Semeval-train,"What a comeback by the AirAsia PH Patriots. Down 15 late in 2nd &amp; 9 after 3, the Pats won 90-84 over the Singapore Slingers",198742933019705344
33335823,0,neutral,Semeval-train,@JonBudaBellyGrl we're going to have to go see Magic Mike before the Jeff Timmons thing next Friday!!,216044599418953728
27482027,1,positive,Semeval-train,"even though there is rampage tonight, a gig tomorrow the best thing about my weekend will be seeing @nikkitopping #loveyou",261773015015116800
209764752,1,positive,Semeval-train,moving to covina in december things are looking up rite about now!:),262770806331953152
49756682,-1,negative,Semeval-train,"and now I do see it's up. I'll blame it on a case of the Mondays. Creighton picked to win WBB, SIU picked to finish 8th ahead of Drake, UE",262926700374007808
470414043,0,neutral,Semeval-train,"Come see my brother tonight at the Roxy! ""@CurtClendenin: An events page found on google for my show tomorrow! http://t.co/M8jdAEpy""",262201575672537088
442340329,0,neutral,Semeval-train,@DunkinBoston Because I went to my 1st match when I was 4? My last match was the Carling Cup Final. #DDLiverpool   http://t.co/IGhqM4Vo,225998566898941952
575664475,1,positive,Semeval-train,Goin to the East playoff game tomorrow.:),264161414380417024
40790105,0,neutral,Semeval-train,Wild rush for their 4th TD of the night. The Wichita Wild have pushed their lead to 59-35 over the Allen Wranglers... http://t.co/DORZvX3w,206580001200545792
47524452,1,positive,Semeval-train,Delicious warm sun...great to see you (if only briefly) after hurricane sandy whipped through here a couple hours ago.,263295137034153984
438140992,1,positive,Semeval-train,Just bought my ticket to go m watch the Romeo Santos concert in theater. Nov 5 needs to hurry up!! I'm so excited,255852427226517504
166935249,0,neutral,Semeval-train,"NFU unchanged for the 4th successive game tonight:  Nicklin, Gardner, Peat, King, Anderson, Hunter, Bolder, Muldoon, Bradshaw &amp; Williams",258274446744358912
64454380,1,positive,Semeval-train,Michael Clarke looked reasonabley comfortable against the Gordon CC 1st Grade attack today.. #player #cheersforthenetboys,257392425390194688
77445818,0,neutral,Semeval-train,"Spoke to Phil Jagielka earlier. He discussed the ""long ball"" issue very sensibly. Interview will be in tomorrow's ECHO. #EFC",263340162086473728
20883254,0,neutral,Semeval-train,@davia14 seriously! itunes puts like an entire minute as a preview so 20 seconds is nothing. AND I KNOW! it needs to be monday ASAP!,264257961738772480
132006989,0,neutral,Semeval-train,@puckchk did i read the barons schedule right when it said we play the dallas stars at home on sunday?,260802256637669376
165657284,1,positive,Semeval-train,"Alright Run it mek we done it!!! AmboZia July 7 @ Oneil's Place (Bar,Karaoke &amp; Lounge) MaDDD Rasss http://t.co/Uaiuddbc",210610611506249728
547604373,0,neutral,Semeval-train,@BeasleyDogue @harveycusick @humfthecocker   Mommy says she can print it small &amp; put it right on October 31.  How is Lily doing?,263939058852589568
15316607,1,positive,Semeval-train,Can't wait for skyfall 1st of Nov! Is listening to the OST on spotify considered a spoiler? I =P #fb,262529278590218240
52115644,0,neutral,Semeval-train,@iiAMAdam every Saturday night at the Roxy... lol,263309346706956288
32474003,0,neutral,Semeval-train,Ricky Ponting was pulled out of a Sheffield Shield game on Friday with a hamstring injury. http://t.co/C99b69RP,264224648911257600
27379867,1,positive,Semeval-train,"I'm in Petrolia. The sun's out, isn't that bright enough for you? :P",222727344509550592
613678290,1,positive,Semeval-train,"@NiallOfficial Huum if you're hungry, come to Tunisia we have delicious food here! Huum Nialler always eat :o c'mon!",263635943272091648
487816618,0,neutral,Semeval-train,Norwich City are the 6th team into the Capital One Cup Quarter Finals,263757567090626560
522177290,1,positive,Semeval-train,"=) ""@keeyatami: I get LOVESTRUCK with Deniesse and Slater. Swear. They look cute. Plus I can relate to Deniesse pacute to her crush, Slater""",183753162899996672
915918421,0,neutral,Semeval-train,"SBS K-Pop Super Concert on Nov 10th in the United States, with SNSD, 2NE1, T-ara, BEAST, CNBLUE, KARA, SISTAR cr tiarafact",263978108087066624
623514600,0,neutral,Semeval-train,Aussie Directioners. Do you want to win a prize of a lifetime? Then listen to @nova969 on Monday at 7pm.,249394368249737216
632385205,1,positive,Semeval-train,So glad I walked past the Girl Scout table today. It's a much better Saturday knowing I'm one box of Thin Mints richer.,259792862361829376
360084993,0,neutral,Semeval-train,ATTN #NYC FOLKS: Guardian has a truck with generators at Union Square/14th Street offering free device recharging Fri 11-8pm. Pass it along,264209331048833024
20378496,0,neutral,Semeval-train,@TarbuckDavid ok i will remind you of this convo in march when brook beats devon alexander for a world title. And khan still has glass chin,257511161405247488
77763216,-1,negative,Semeval-train,@mperillo86 watching Cannavaro on the 2nd even more embarrassing.,254602446389788672
20150213,1,positive,Semeval-train,For the 2nd weekend in a row Norwich City get a lucky break. Still wouldn't be surprised if Villa win but Norwich got to get something now,262176299508981760
270615222,1,positive,Semeval-train,Everyone show up again tomorrow that Chardon game was too much fun to not do it again!! #BeaverCentral #Pride,259100781217718272
459716085,0,neutral,Semeval-train,Tonight was just a preview of what Bob Jones will do to Austin at tomorrow's vball game. VBC. Noon. #BeThere #BJP,262072597192245248
552397191,0,neutral,Semeval-train,[(VHL) American Hockey League] MON APR 23 2012 10PM: Devils 3 at Americans 4: i dont know if the game stats are ... http://t.co/n387XaIL,194636019415523328
423511427,0,neutral,Semeval-train,The media filing center at the University of Denver empty now will be bustling tomorrow.  #utpol #denverdebate http://t.co/Dd4m2bnh,253179865019334656
629572583,0,neutral,Semeval-train,[INFO] Tomorrow EXO M will be going to Nanjing (via: sotea123),261771887602958336
562376268,0,neutral,Semeval-train,"Il Divo - 24 September 2012
Il Divo have just confirmed two more dates: October 14 in Buenos Aires and October 28... http://t.co/nrOr45Gu",250316852255944704
104759075,1,positive,Semeval-train,MayorOfLondon: Join in tomorrow at the exciting London Children's Book Swap events for families who love to read #LD... http://t.co/3ecIwZpd,173294019139473408
481666754,-1,negative,Semeval-train,@StevieY1 It is predicted that the Winter Classic and the All-Star game will be cancelled this upcoming Monday .. FUCK !!! #EndTheLockout,261957333020721152
42963557,0,neutral,Semeval-train,"@neeama_jedwardx under pressure release, Eurovision, Victory album realease, 1st European Tour, Eurosong waterline, your fav pic with them",258204472130555904
586615971,-1,negative,Semeval-train,@BradGagnon That would kill me...I'm going to go live in Siberia so I don't get hives every time the sun comes out..,261573612618784768
22151523,0,neutral,Semeval-train,"Former #Mizzou RHP Kyle Gibson (#Twins) will start in the Arizona Fall League Rising Stars Game on Sat, 7pm on MLB TV.",263025480599490560
19967766,-1,negative,Semeval-train,#motochat A1. Live in NE Scotland ...winter riding would require hand full of nails thru the tyres. No ride season Nov-Mar ;0(,263734031890382848
372398144,0,neutral,Semeval-train,"@Siralex671 They launched the day of the Carling Cup Final, did you not see the Dont Buy The Sun posters?
#DontBuyTheSunANYDAY #JFT96",181326603744325632
62513425,1,positive,Semeval-train,so EXO-M is going to Nanjing tomorrow okay can,261709284755243008
465572512,0,neutral,Semeval-train,DEPARTURE of ship: AL DHAFRAH Port: ABU DHABI Time: Nov 2 2012 3:09AM (UTC) (Time of arrival/departure is the time the vessel app...,264206129767276544
486477571,1,positive,Semeval-train,THANKS TO THOSE WHO CAME DOWN TODAY!! Thanks for the love tonight!! BKK bound now!! See ya party people next wednesday!! #TGIW &lt;3 GHETTO :),263742390882430976
55376056,1,positive,Semeval-train,Big congrats goes out to Tampa Bay Damage for 2nd Place at Cup and 2nd Place overall in the Paintball Sports... http://t.co/98Z4v3zW,264057266565693440
231460822,0,neutral,Semeval-train,"And the 2013 NBA All-Star game will be played on February 17 at Toyota Center in Houston, Texas. Need I say more...",252921188601458688
242376429,1,positive,Semeval-train,@ArronOHare Hi matey appreciate you passing on my biz cards around work ! We have enough food until Friday in the Turner house  !,159402243186106368
562447758,-1,negative,Semeval-train,Waiting for a phone call off the head of Joseph Wright.  But I might have to go back to Benedicts tomorrow! :( #GodHelpMe,243284554125832192
861701912,-1,negative,Semeval-train,#Trayvon My daily tweet (10/05) in memory of Trayvon Martin - killed 223 days ago. ~May you Rest in Peace~ (Thoughts of love to family),254272014955728896
515356135,0,neutral,Semeval-train,"Confirmation that the Army v Navy at Twickers is 27 April 2012, weekend off again !! #piginpoo",255256186012717056
357485136,1,positive,Semeval-train,Emme's 10th birthday cake :) with Big Time Rush! http://t.co/g46VjgJw via @pinterest,263701844906373120
703352004,1,positive,Semeval-train,Reminder- We hope to see you tomorrow night at Volstead! details on our FB page at https://t.co/Cj5uQD12,232904049362628608
912938288,0,neutral,Semeval-train,"On a Saturday, in Zimmerman, I watched it begin again",263126197888770048
158164964,0,neutral,Semeval-train,"On October 19th, the new judge in the George Zimmerman trial, ruled that Trayvon social media interactions would... http://t.co/G91cd7Ee",264039679874195456
804531709,0,neutral,Semeval-train,"Also,SPREAD THE WORD about our fundraising begin September 17 to raise funds for a 30 second commercial during the 2013 NBA All-Star Game.",244465903859806208
127746981,1,positive,Semeval-train,"I just got excited because I found out that Amy Lee's birthday is the 13th of Decemember. Guys, that is a DAY before my birthday! SO CLOSE!!",249679921948020736
156544752,0,neutral,Semeval-train,"Just a heads up, LP #9 may take some time before I can start recording. A lot of work is going to go into this next project.",263765841282220032
343162408,0,neutral,Semeval-train,"""@Xopher_Lee: I'm thinking I wear a singlets tomorrow for sports day!"" Haha. Oh how I miss marana spirit days!:(",252983474607235072
387142110,0,neutral,Semeval-train,"If you thought the One Direction toothpaste was odd, try the Rammstein dildo. http://t.co/PQ3JUh6i",256064878199070720
22904052,0,neutral,Semeval-train,Save the date: The World Bank's new Doing Business report will be out October 23,256690423391719424
284518789,0,neutral,Semeval-train,Out tomorrow The Players! With Jean Dujardin and Gilles Lelouche taking on the theme of infidelity http://t.co/ggxdV5Yn,220817825604964352
529341214,1,positive,Semeval-train,"@amironabike I'd have gladly chummed you, but I'm bikeless in Tayside this weekend. Free Tuesday and flexible Wednesday.",257218870488739840
120487261,0,neutral,Semeval-train,Billy Crystal attends the special 25th Anniversary Screening of 'The Princess Bride' at the New York Festival http://t.co/5juFdoBK,253417870481047552
208013858,1,positive,Semeval-train,@JBAConsulting We had great set of talks &amp; tour of the new lock &amp; water recycling plant yesterday at Olympic Park. The sun even came out!,261346507159126016
47330349,0,neutral,Semeval-train,The Clown has broken the record and become the 1st film to win 12 Brazilian Academy Awards yesterday. http://t.co/mbSGY3kt,258221308767256576
463953574,0,neutral,Semeval-train,I'm tired but I'm not... I may watch the end of Zombieland just because Tallahassee is my spirit animal ADKAHSK;,264175462480232448
414599830,1,positive,Semeval-train,"Just unloaded Jimando at Flemington, fighting fit and ready for the Derby tomorrow! #bringiton",264138647396290560
21812940,1,positive,Semeval-train,Clever! || Australian captain Michael Clarke teams up with Louis Vuitton in special cricket trunk design | Herald Sun: http://t.co/Cc1Ctr9Q,256362567792992256
169958195,0,neutral,Semeval-train,@MlleSorbet Which one are you there for ? @NoReinsGirl myself and some friends will be at the SA game going to Twickers town for drinks 1st?,258989016005873664
789899838,0,neutral,Semeval-train,@rrrrrrroline I got a call from bcc saying the college is open but Christian texted my dad saying BCA doesnt have school tomorrow,263405752247533568
443762755,0,neutral,Semeval-train,Back in Norwich City centre on a Wednesday night I am hoping the 'grunge' look is in honour of halloween and not 'back'! #noplacelikehome,263717779537022976
82000415,1,positive,Semeval-train,http://t.co/LU533wG7 vote for UT for college game day visiting. We are 10th and Texas A&m is #1. Get on it,194523485689753600
26995631,0,neutral,Semeval-train,@zachbussey that year is to be unspoken of. Remember those rubber bracelets too? I may or may not have a dog tag with Cannavaro on it....,210443076760641536
327448861,1,positive,Semeval-train,"@rkhooks thanks Rachel. Will give it a try!
Loving the book &amp; the Saturday Kitchen repeats... #littlepariskitchen #Lyon",262310929604157440
425503814,0,neutral,Semeval-train,"KLUB ACE!!! Klub ACE !!!

This SATURDAY!!!

$5  with ur college id til 11:30",264211414334468096
192099489,1,positive,Semeval-train,"Monday already. That's OK - at Volare Restaurant Chicago we have the perfect meal waiting for you today. 

We... http://t.co/fWNb7ADX",247741813962723328
259947123,0,neutral,Semeval-train,"Oct 2nd, 1976 - John Belushi performed with Joe Cocker on ""Saturday Night Live."" http://t.co/21UXGP4b",253076268801740800
18480977,0,neutral,Semeval-train,"Derby may no longer negotiate with police, firefighter unions: Derby is considering a move that would end negoti... http://t.co/UbVhCdWN",264125474068918272
95348112,1,positive,Semeval-train,"Thank you ""Happiest Baby on the Block"". I may sleep a couple hours tonight due to your teaching!",224413881160839168
308218953,0,neutral,Semeval-train,@TheStarkKnight Lmbo! O yea? Ayye you know they taking us to Harold Washington tomorrow for that college stuff,260963277104873472
